"date","open","high","low","close","adj_close","volume","ma_200","ma_50","ma_21","ma_7"
"2019-05-30","44.4875","44.8075","44.1675","44.575","43.689","84873600","47.8492","48.8038","48.0113","45.0686"
"2019-05-31","44.0575","44.4975","43.7475","43.7675","42.8976","108174400","47.807","48.7383","47.5893","44.6568"
"2019-06-03","43.9","44.48","42.5675","43.325","42.4639","161584400","47.7614","48.6294","47.1625","44.3182"
"2019-06-04","43.86","44.9575","43.63","44.91","44.0174","123872000","47.7232","48.5723","46.7802","44.3175"
"2019-06-05","46.07","46.2475","45.285","45.635","44.7279","119093600","47.6847","48.5414","46.4714","44.445"
"2019-06-06","45.77","46.3675","45.5375","46.305","45.3846","90105200","47.6442","48.5335","46.2614","44.6946"
"2019-06-07","46.6275","47.98","46.4425","47.5375","46.5926","122737600","47.6126","48.5419","46.1096","45.1507"
"2019-06-10","47.9525","48.8425","47.905","48.145","47.1881","104883600","47.5845","48.5612","46.0127","45.6607"
"2019-06-11","48.715","49","48.4","48.7025","47.7345","107731600","47.5592","48.5855","45.9845","46.3657"
"2019-06-12","48.4875","48.9925","48.3475","48.5475","47.5826","73012800","47.5326","48.6003","46.0854","47.1118"
"2019-06-13","48.675","49.1975","48.4","48.5375","47.5728","86698400","47.5051","48.6009","46.1507","47.63"
"2019-06-14","47.8875","48.3975","47.575","48.185","47.2273","75046000","47.4736","48.5878","46.1724","47.9943"
"2019-06-17","48.225","48.74","48.0425","48.4725","47.509","58676400","47.4413","48.5788","46.2177","48.3039"
"2019-06-18","49.0125","50.0725","48.8025","49.6125","48.6264","106204000","47.4107","48.5861","46.3302","48.6004"
"2019-06-19","49.92","49.97","49.3275","49.4675","48.4843","84496800","47.3767","48.575","46.5062","48.7893"
"2019-06-20","50.0925","50.1525","49.5075","49.865","48.8739","86056000","47.3415","48.5747","46.6593","48.9554"
"2019-06-21","49.7","50.2125","49.5375","49.695","48.7072","191202400","47.3045","48.5656","46.8498","49.1193"
"2019-06-24","49.635","50.04","49.5425","49.645","48.6582","72881600","47.2692","48.5637","47.075","49.2775"
"2019-06-25","49.6075","49.815","48.8225","48.8925","47.9207","84281200","47.2347","48.5472","47.2726","49.3786"
"2019-06-26","49.4425","50.2475","49.3375","49.95","48.9572","104270000","47.2079","48.55","47.5294","49.5896"
"2019-06-27","50.0725","50.3925","49.8925","49.935","48.9425","83598800","47.1846","48.5525","47.7956","49.6357"
"2019-06-28","49.67","49.875","49.2625","49.48","48.4965","124442400","47.1522","48.5265","48.0292","49.6375"
"2019-07-01","50.7925","51.1225","50.1625","50.3875","49.386","109012000","47.1278","48.5149","48.3444","49.7121"
"2019-07-02","50.3525","50.7825","50.34","50.6825","49.6751","67740800","47.0982","48.5059","48.6948","49.8532"
"2019-07-03","50.82","51.11","50.6725","51.1025","50.0868","45448000","47.0739","48.4906","48.9896","50.0614"
"2019-07-05","50.8375","51.27","50.725","51.0575","50.0427","69062000","47.0569","48.4759","49.2479","50.3707"
"2019-07-08","50.2025","50.35","49.6025","50.005","49.0111","101354400","47.0341","48.4496","49.424","50.3786"
"2019-07-09","49.8","50.3775","49.7025","50.31","49.31","82312000","47.0127","48.4343","49.5561","50.4321"
"2019-07-10","50.4625","50.9325","50.39","50.8075","49.7976","71588400","46.9917","48.4274","49.6829","50.6218"
"2019-07-11","50.8275","51.0975","50.4275","50.4375","49.435","80767200","46.9718","48.4328","49.7655","50.6289"
"2019-07-12","50.6125","51","50.55","50.825","49.8148","70380800","46.9499","48.3967","49.8739","50.6493"
"2019-07-15","51.0225","51.4675","51","51.3025","50.2828","67789600","46.9287","48.377","50.0056","50.6779"
"2019-07-16","51.1475","51.5275","50.875","51.125","50.1088","67467200","46.9088","48.3408","50.1456","50.6875"
"2019-07-17","51.0125","51.2725","50.8175","50.8375","49.827","56430000","46.8818","48.3151","50.2582","50.8064"
"2019-07-18","51","51.47","50.925","51.415","50.3931","74162400","46.8567","48.3291","50.344","50.9643"
"2019-07-19","51.4475","51.625","50.59","50.6475","49.6408","83717200","46.8259","48.3275","50.4002","50.9414"
"2019-07-22","50.9125","51.8075","50.9025","51.805","50.7753","89111600","46.7983","48.3601","50.4926","51.1368"
"2019-07-23","52.115","52.2275","51.8225","52.21","51.1723","73420800","46.7693","48.4184","50.6124","51.3346"
"2019-07-24","51.9175","52.2875","51.7925","52.1675","51.1306","59966400","46.7451","48.5331","50.7325","51.4582"
"2019-07-25","52.2225","52.31","51.6825","51.755","50.7263","55638400","46.7235","48.6249","50.8688","51.5482"
"2019-07-26","51.87","52.4325","51.785","51.935","50.9027","70475600","46.7035","48.709","50.9633","51.705"
"2019-07-29","52.115","52.66","52.11","52.42","51.3781","86693600","46.682","48.807","51.0817","51.8486"
"2019-07-30","52.19","52.54","51.8275","52.195","51.1576","135742800","46.6725","48.9059","51.211","52.0696"
"2019-07-31","54.105","55.3425","52.825","53.26","52.2014","277125600","46.6708","49.0556","51.3477","52.2775"
"2019-08-01","53.475","54.5075","51.685","52.1075","51.0718","216071600","46.6537","49.1648","51.4156","52.2629"
"2019-08-02","51.3825","51.6075","50.4075","51.005","49.9912","163448400","46.637","49.271","51.411","52.0968"
"2019-08-05","49.4975","49.6625","48.145","48.335","47.3743","209572000","46.601","49.3394","51.2813","51.6082"
"2019-08-06","49.0775","49.5175","48.51","49.25","48.2711","143299200","46.5707","49.4296","51.2454","51.2246"
"2019-08-07","48.8525","49.89","48.455","49.76","48.771","133457600","46.5495","49.5336","51.2192","50.8446"
"2019-08-08","50.05","50.8825","49.8475","50.8575","49.8466","108038000","46.5297","49.6638","51.2215","50.6536"
"2019-08-09","50.325","50.69","49.8225","50.2475","49.4359","98478800","46.5051","49.7773","51.2125","50.2232"
"2019-08-12","49.905","50.5125","49.7875","50.12","49.3104","89927600","46.4773","49.9044","51.1789","49.9393"
"2019-08-13","50.255","53.035","50.12","52.2425","51.3987","188874000","46.4696","50.0827","51.2237","50.1161"
"2019-08-14","50.79","51.61","50.6475","50.6875","49.8688","146189600","46.4483","50.1982","51.2029","50.4521"
"2019-08-15","50.865","51.285","49.9175","50.435","49.6204","108909600","46.4301","50.2943","51.1837","50.6214"
"2019-08-16","51.07","51.79","50.96","51.625","50.7911","110481600","46.4229","50.4007","51.1937","50.8879"
"2019-08-19","52.655","53.1825","52.5075","52.5875","51.7381","97654400","46.4193","50.5017","51.2861","51.135"
"2019-08-20","52.72","53.3375","52.58","52.59","51.7405","107537200","46.4086","50.5905","51.3235","51.4696"
"2019-08-21","53.2475","53.4125","52.9","53.16","52.3013","86141600","46.3966","50.6797","51.3687","51.9039"
"2019-08-22","53.2975","53.61","52.6875","53.115","52.2571","89014800","46.4029","50.771","51.4138","52.0286"
"2019-08-23","52.3575","53.0125","50.25","50.66","49.8417","187272000","46.4042","50.8135","51.3617","52.0246"
"2019-08-26","51.465","51.7975","51.265","51.6225","50.7887","104174400","46.4076","50.8823","51.3468","52.1943"
"2019-08-27","51.965","52.1375","50.8825","51.04","50.2156","103493200","46.4003","50.9336","51.2811","52.1107"
"2019-08-28","51.025","51.43","50.83","51.3825","50.5526","63755200","46.3966","50.969","51.2424","51.9386"
"2019-08-29","52.125","52.33","51.665","52.2525","51.4085","83962000","46.4023","51.0247","51.1944","51.8904"
"2019-08-30","52.54","52.6125","51.8","52.185","51.3421","84573600","46.4205","51.0711","51.1981","51.7511"
"2019-09-03","51.6075","51.745","51.055","51.425","50.5944","80092000","46.4374","51.1057","51.2181","51.5096"
"2019-09-04","52.0975","52.37","51.83","52.2975","51.4528","76752400","46.4654","51.1587","51.4068","51.7436"
"2019-09-05","53","53.4925","52.8775","53.32","52.4588","95654800","46.4927","51.2473","51.6006","51.9861"
"2019-09-06","53.5125","53.605","53.1275","53.315","52.4538","77449200","46.5174","51.3146","51.7699","52.3111"
"2019-09-09","53.71","54.11","52.7675","53.5425","52.6777","109237600","46.5527","51.3867","51.8977","52.6196"
"2019-09-10","53.465","54.195","52.9275","54.175","53.2999","127111600","46.6024","51.4807","52.0848","52.8943"
"2019-09-11","54.5175","55.9275","54.4325","55.8975","54.9946","177158400","46.6609","51.5909","52.3599","53.4246"
"2019-09-12","56.2","56.605","55.715","55.7725","54.8716","128906800","46.7244","51.6926","52.528","54.0457"
"2019-09-13","55","55.1975","54.255","54.6875","53.8042","159053200","46.7796","51.7644","52.7185","54.3871"
"2019-09-16","54.4325","55.0325","54.39","54.975","54.087","84632400","46.8367","51.8427","52.9346","54.6236"
"2019-09-17","54.99","55.205","54.78","55.175","54.2838","73274800","46.8863","51.9461","53.1037","54.8893"
"2019-09-18","55.265","55.7125","54.86","55.6925","54.7929","101360000","46.9404","52.0537","53.2515","55.1964"
"2019-09-19","55.5025","55.94","55.0925","55.24","54.3477","88242400","46.9934","52.1424","53.3777","55.3486"
"2019-09-20","55.345","55.64","54.3675","54.4325","53.5533","221652400","47.0345","52.2223","53.4383","55.1393"
"2019-09-23","54.7375","54.96","54.4125","54.68","53.7968","76662000","47.087","52.2994","53.5129","54.9832"
"2019-09-24","55.2575","55.6225","54.2975","54.42","53.541","124763200","47.1407","52.3618","53.6919","54.945"
"2019-09-25","54.6375","55.375","54.285","55.2575","54.365","87613600","47.2064","52.4444","53.865","54.9854"
"2019-09-26","55","55.235","54.7075","54.9725","54.0846","75334000","47.2693","52.5271","54.0523","54.9564"
"2019-09-27","55.135","55.24","54.32","54.705","53.8214","101408000","47.332","52.5929","54.2105","54.8154"
"2019-09-30","55.225","56.145","55.1975","55.9925","55.0881","103909600","47.4006","52.6998","54.3886","54.9229"
"2019-10-01","56.2675","57.055","56.05","56.1475","55.2406","139223200","47.4676","52.7867","54.5773","55.1679"
"2019-10-02","55.765","55.895","54.4825","54.74","53.8558","138449200","47.5345","52.8372","54.7351","55.1764"
"2019-10-03","54.6075","55.24","53.7825","55.205","54.3133","114426000","47.6056","52.898","54.8736","55.2886"
"2019-10-04","56.41","56.8725","55.9725","56.7525","55.8358","138478800","47.6818","52.998","55.037","55.5021"
"2019-10-07","56.5675","57.4825","56.46","56.765","55.8481","122306000","47.7645","53.0946","55.2013","55.7582"
"2019-10-08","56.455","57.015","56.0825","56.1","55.1939","111820000","47.8489","53.1681","55.3231","55.9575"
"2019-10-09","56.7575","56.9475","56.41","56.7575","55.8407","74770400","47.9443","53.2594","55.4461","56.0668"
"2019-10-10","56.9825","57.61","56.825","57.5225","56.5934","113013600","48.0484","53.3447","55.5235","56.2632"
"2019-10-11","58.2375","59.41","58.0775","59.0525","58.0987","166795600","48.1472","53.4836","55.6796","56.8793"
"2019-10-14","58.725","59.5325","58.6675","58.9675","58.015","96427600","48.2468","53.6428","55.8835","57.4168"
"2019-10-15","59.0975","59.4125","58.72","58.83","57.8798","87360000","48.3457","53.8527","56.067","57.7136"
"2019-10-16","58.3425","58.81","58.3","58.5925","57.6461","73903200","48.4415","54.0396","56.2298","57.9746"
"2019-10-17","58.7725","59.0375","58.38","58.82","57.8699","67585200","48.5382","54.2207","56.3787","58.3632"
"2019-10-18","58.6475","59.395","58.5725","59.1025","58.1479","97433600","48.656","54.3857","56.5626","58.6982"
"2019-10-21","59.38","60.2475","59.33","60.1275","59.1563","87247200","48.7713","54.5832","56.8338","59.0704"
"2019-10-22","60.29","60.55","59.905","59.99","59.021","82293600","48.8863","54.7807","57.0867","59.2043"
"2019-10-23","60.525","60.81","60.305","60.795","59.813","75828800","49.0019","54.9517","57.3902","59.4654"
"2019-10-24","61.1275","61.2","60.4525","60.895","59.9114","69275200","49.1147","55.1558","57.6587","59.7604"
"2019-10-25","60.79","61.6825","60.72","61.645","60.6493","73477200","49.2307","55.3801","57.9764","60.1964"
"2019-10-28","61.855","62.3125","61.68","62.2625","61.2568","96572800","49.3516","55.5928","58.3363","60.6882"
"2019-10-29","62.2425","62.4375","60.6425","60.8225","59.8401","142839600","49.4682","55.7575","58.5663","60.9339"
